albumId,gId,gName,gNum,gStatus,isBuy,ownerId,ownerName,priceCny,tokenId
100513865,101725120,Cece-liles,88,,1,10166811,Ceceplants,19700,1342405
100513865,101725121,Cece-liles,89,,1,10136124,Ceceplants,0,1341164
100513865,101725122,Cece-liles,90,,1,11603684,Ceceplants,15499,1342115
100513865,101725123,Cece-liles,91,,1,10039845,Ceceplants,10001.99,1346488
100513865,101725124,Cece-liles,92,,1,10990029,Ceceplants,9775,1346700
100513865,101725125,Cece-liles,93,,1,10320119,Ceceplants,36668,1345998
100513865,101725126,Cece-liles,94,,1,10625313,Ceceplants,0,1345623
100513865,101725127,Cece-liles,95,,1,10063090,Ceceplants,19999,1341905
100513865,101725128,Cece-liles,96,,1,10226776,Ceceplants,0,1346033
100513865,101725129,Cece-liles,97,,1,10988676,Ceceplants,9000,1345749
100513865,101725130,Cece-liles,98,,1,10154824,Ceceplants,28888,1346574
100513865,101725131,Cece-liles,99,,1,10549643,Ceceplants,15888,1345792
100513865,101725132,Cece-liles,100,,1,10423905,Ceceplants,0,1345655
100513865,101725133,Cece-liles,101,,1,10289882,Ceceplants,14500,1343079
100513865,101725134,Cece-liles,102,,1,10609348,Ceceplants,29999,1340919
100513865,101725135,Cece-liles,103,,1,10304961,Ceceplants,0,1346017
100513865,101725136,Cece-liles,104,,1,10625745,Ceceplants,14777,1345606
100513865,101725137,Cece-liles,105,,1,10540713,Ceceplants,0,1342368
100513865,101725138,Cece-liles,106,,1,10450311,Ceceplants,8300,1343884
100513865,101725139,Cece-liles,107,,1,11175021,Ceceplants,35555,1340795
100513865,101725140,Cece-liles,108,,1,10353791,Ceceplants,35700,1340648
100513865,101725141,Cece-liles,109,,1,10453552,Ceceplants,9150,1345769
100513865,101725142,Cece-liles,110,,1,11005705,Ceceplants,13700,1343004
100513865,101725143,Cece-liles,111,,1,10633970,Ceceplants,27499,1346980
100513865,101725144,Cece-liles,112,,1,10913850,Ceceplants,13555,1346375
100513865,101725145,Cece-liles,113,,1,10881258,Ceceplants,10258,1346331
100513865,101725146,Cece-liles,114,,1,10569295,Ceceplants,8776,1342167
100513865,101725147,Cece-liles,115,,1,10040620,Ceceplants,35666,1341746
100513865,101725148,Cece-liles,116,,1,10520211,Ceceplants,8799,1346090
100513865,101725149,Cece-liles,117,,1,11584316,Ceceplants,18888,1346974
100513865,101725150,Cece-liles,118,,1,10538856,Ceceplants,20799,1345708
100513865,101725151,Cece-liles,119,,1,10066976,Ceceplants,28588,1345575
100513865,101725152,Cece-liles,120,,1,10444857,Ceceplants,0,1346220
100513865,101725153,Cece-liles,121,,1,10170335,Ceceplants,21888,1341519
100513865,101725154,Cece-liles,122,,1,10222939,Ceceplants,27666,1340498
100513865,101725155,Cece-liles,123,,1,10909619,Ceceplants,8777,1342239
100513865,101725156,Cece-liles,124,,1,11264394,Ceceplants,33300,1346787
100513865,101725157,Cece-liles,125,,1,10292669,Ceceplants,24500,1342377
100513865,101725158,Cece-liles,126,,1,10844046,Ceceplants,8000,1343795
100513865,101725159,Cece-liles,127,,1,10621453,Ceceplants,28888,1343689
100513865,101725160,Cece-liles,128,,1,10046026,Ceceplants,0,1343889
100513865,101725161,Cece-liles,129,,1,11536622,Ceceplants,51800,1346907
100513865,101725162,Cece-liles,130,,1,10997902,Ceceplants,8400,1346658
100513865,101725163,Cece-liles,131,,1,10189048,Ceceplants,0,1345820
100513865,101725164,Cece-liles,132,,1,11059153,Ceceplants,18888,1342688
100513865,101725165,Cece-liles,133,,1,10526783,Ceceplants,21000,1346436
100513865,101725166,Cece-liles,134,,1,10512539,Ceceplants,20000,1345707
100513865,101725167,Cece-liles,135,,1,10041762,Ceceplants,16000,1346381
100513865,101725168,Cece-liles,136,,1,10406903,Ceceplants,21800,1345608
100513865,101725169,Cece-liles,137,,1,10491354,Ceceplants,9488,1342497
100513865,101725170,Cece-liles,138,,1,10927233,Ceceplants,13333,1341830
100513865,101725171,Cece-liles,139,,1,10178805,Ceceplants,32000,1343610
100513865,101725172,Cece-liles,140,,1,10042849,Ceceplants,0,1341329
100513865,101725173,Cece-liles,141,,1,10061763,Ceceplants,33888,1346273
100513865,101725174,Cece-liles,142,,1,10046129,Ceceplants,19199,1345679
100513865,101725175,Cece-liles,143,,1,10066071,Ceceplants,0,1346210
100513865,101725176,Cece-liles,144,,1,10517103,Ceceplants,8300,1342277
100513865,101725177,Cece-liles,145,,1,10170880,Ceceplants,13399,1341835
100513865,101725178,Cece-liles,146,,1,10635233,Ceceplants,35000,1340951
100513865,101725179,Cece-liles,147,,1,10361764,Ceceplants,24888,1346636
100513865,101725180,Cece-liles,148,,1,10365745,Ceceplants,15777,1342331
100513865,101725181,Cece-liles,149,,1,10898668,Ceceplants,20888,1345922
100513865,101725182,Cece-liles,150,,1,10490786,Ceceplants,9466,1346629
100513865,101725183,Cece-liles,151,,1,10430349,Ceceplants,10810,1345967
100513865,101725184,Cece-liles,152,,1,10097234,Ceceplants,26999,1341115
100513865,101725185,Cece-liles,153,,1,10170599,Ceceplants,0,1340764
100513865,101725186,Cece-liles,154,,1,10262971,Ceceplants,9322,1345791
100513865,101725187,Cece-liles,155,,1,10305382,Ceceplants,27888,1343001
100513865,101725188,Cece-liles,156,,1,10985595,Ceceplants,9750,1341155
100513865,101725189,Cece-liles,157,,1,11370982,Ceceplants,12999,1346718
100513865,101725190,Cece-liles,158,,1,10636414,Ceceplants,33300,1342270
100513865,101725191,Cece-liles,159,,1,11639899,Ceceplants,13888,1346279
100513865,101725192,Cece-liles,160,,1,10275282,Ceceplants,0,1341294
100513865,101725193,Cece-liles,161,,1,10986212,Ceceplants,11266,1346287
100513865,101725194,Cece-liles,162,,1,10905473,Ceceplants,26666,1341418
100513865,101725195,Cece-liles,163,,1,10162645,Ceceplants,17088,1346202
100513865,101725196,Cece-liles,164,,1,11042157,Ceceplants,21420,1346189
100513865,101725197,Cece-liles,165,,1,10474779,Ceceplants,36866,1343187
100513865,101725198,Cece-liles,166,,1,10621414,Ceceplants,14888,1340527
100513865,101725199,Cece-liles,167,,1,10304459,Ceceplants,0,1340377
100513865,101725200,Cece-liles,168,,1,10973693,Ceceplants,33999,1342794
100513865,101725201,Cece-liles,169,,1,10864084,Ceceplants,9799,1343983
100513865,101725202,Cece-liles,170,,1,10274403,Ceceplants,23850,1340392
100513865,101725203,Cece-liles,171,,1,10528129,Ceceplants,8699,1340262
100513865,101725204,Cece-liles,172,,1,11898177,Ceceplants,23888,1346979
100513865,101725205,Cece-liles,173,,1,10765546,Ceceplants,16300,1343111
100513865,101725206,Cece-liles,174,,1,10310811,Ceceplants,0,1340577
100513865,101725207,Cece-liles,175,,1,11120858,Ceceplants,30000,1346471
100513865,101725208,Cece-liles,176,,1,11892128,Ceceplants,33333,1341328
100513865,101725209,Cece-liles,177,,1,10504714,Ceceplants,0,1340385
100513865,101725210,Cece-liles,178,,1,10513239,Ceceplants,8700,1340215
100513865,101725211,Cece-liles,179,,1,10171762,Ceceplants,0,1342627
100513865,101725212,Cece-liles,180,,1,10049408,Ceceplants,9300,1342500
100513865,101725213,Cece-liles,181,,1,11261899,Ceceplants,13880,1342321
100513865,101725214,Cece-liles,182,,1,10365307,Ceceplants,14400,1341161
100513865,101725215,Cece-liles,183,,1,10412347,Ceceplants,34500,1346290
100513865,101725216,Cece-liles,184,,1,11739340,Ceceplants,8811,1341907
100513865,101725217,Cece-liles,185,,1,11903341,Ceceplants,16000,1341297
100513865,101725218,Cece-liles,186,,1,10976374,Ceceplants,38888,1346070
100513865,101725219,Cece-liles,187,,1,11310815,Ceceplants,12880,1341112
100513865,101725220,Cece-liles,188,,1,11388953,Ceceplants,14999,1341879
100513865,101725221,Cece-liles,189,,1,10475390,Ceceplants,16300,1345736
100513865,101725222,Cece-liles,190,,1,10521692,Ceceplants,9699,1342473
100513865,101725223,Cece-liles,191,,1,10069100,Ceceplants,14599,1341833
100513865,101725224,Cece-liles,192,,1,10044519,Ceceplants,9399,1341787
100513865,101725225,Cece-liles,193,,1,10383451,Ceceplants,13299,1346004
100513865,101725226,Cece-liles,194,,1,10382893,Ceceplants,24741,1341726
100513865,101725227,Cece-liles,195,,1,10196029,Ceceplants,35800,1341648
100513865,101725228,Cece-liles,196,,1,10866876,Ceceplants,13700,1346114
100513865,101725229,Cece-liles,197,,1,10170804,Ceceplants,24100,1341588
100513865,101725230,Cece-liles,198,,1,11468778,Ceceplants,23000,1346061
100513865,101725231,Cece-liles,199,,1,10524395,Ceceplants,0,1340728
100513865,101725232,Cece-liles,200,,1,10908089,Ceceplants,14888,1342544
100513865,101725233,Cece-liles,201,,1,11282822,Ceceplants,22450,1342620
100513865,101725234,Cece-liles,202,,1,10533272,Ceceplants,11500,1340354
100513865,101725235,Cece-liles,203,,1,10989725,Ceceplants,19800,1340879
100513865,101725236,Cece-liles,204,,1,10376667,Ceceplants,21300,1346830
100513865,101725237,Cece-liles,205,,1,10156580,Ceceplants,9999,1340260
100513865,101725238,Cece-liles,206,,1,10486150,Ceceplants,0,1345652
100513865,101725239,Cece-liles,207,,1,10227346,Ceceplants,9999,1340076
100513865,101725240,Cece-liles,208,,1,11293995,Ceceplants,14599,1345945
100513865,101725241,Cece-liles,209,,1,10910927,Ceceplants,9488,1340098
100513865,101725242,Cece-liles,210,,1,10173759,Ceceplants,9700,1342763
100513865,101725243,Cece-liles,211,,1,10528070,Ceceplants,12888,1342541
100513865,101725244,Cece-liles,212,,1,11362703,Ceceplants,30033,1340507
100513865,101725245,Cece-liles,213,,1,10154691,Ceceplants,21787,1342439
100513865,101725246,Cece-liles,214,,1,10214164,Ceceplants,39999,1342409
100513865,101725247,Cece-liles,215,,1,10163319,Ceceplants,9999,1341861
100513865,101725248,Cece-liles,216,,1,10122914,Ceceplants,9876,1340800
100513865,101725249,Cece-liles,217,,1,10793116,Ceceplants,23888,1340643
100513865,101725250,Cece-liles,218,,1,10031512,Ceceplants,20500,1346190
100513865,101725251,Cece-liles,219,,1,10380141,Ceceplants,10300,1341727
100513865,101725252,Cece-liles,220,,1,10219192,Ceceplants,25688,1346121
100513865,101725253,Cece-liles,221,,1,11183039,Ceceplants,10488,1341630
100513865,101725254,Cece-liles,222,,1,10440311,Ceceplants,36888,1346084
100513865,101725255,Cece-liles,223,,1,10434587,Ceceplants,12100,1341539
100513865,101725256,Cece-liles,224,,1,11486328,Ceceplants,8721,1345778
100513865,101725257,Cece-liles,225,,1,10946005,Ceceplants,9800,1341992
100513865,101725258,Cece-liles,226,,1,10629374,Ceceplants,8999,1343776
100513865,101725259,Cece-liles,227,,1,10103392,Ceceplants,13522,1342441
100513865,101725260,Cece-liles,228,,1,11035191,Ceceplants,13750,1341823
100513865,101725261,Cece-liles,229,,1,10999623,Ceceplants,39990,1343741
100513865,101725262,Cece-liles,230,,1,10631296,Ceceplants,14200,1345864
100513865,101725263,Cece-liles,231,,1,11174279,Ceceplants,10000,1340159
100513865,101725264,Cece-liles,232,,1,10449309,Ceceplants,39999,1346458
100513865,101725265,Cece-liles,233,,1,11167162,Ceceplants,13300,1346294
100513865,101725266,Cece-liles,234,,1,11650461,Ceceplants,16000,1342598
100513865,101725267,Cece-liles,235,,1,11670075,Ceceplants,20595,1341928
100513865,101725268,Cece-liles,236,,1,11640190,Ceceplants,9872,1341635
100513865,101725269,Cece-liles,237,,1,10658384,Ceceplants,9600,1346047
100513865,101725270,Cece-liles,238,,1,11583806,Ceceplants,46888,1346442
100513865,101725271,Cece-liles,239,,1,11358664,Ceceplants,27000,1342386
100513865,101725272,Cece-liles,240,,1,10308093,Ceceplants,0,1346670
100513865,101725273,Cece-liles,241,,1,10998486,Ceceplants,15999,1343723
100513865,101725274,Cece-liles,242,,1,10445906,Ceceplants,0,1342564
100513865,101725275,Cece-liles,243,,1,10048246,Ceceplants,40888,1345672
100513865,101725276,Cece-liles,244,,1,10796397,Ceceplants,11288,1340968
100513865,101725277,Cece-liles,245,,1,11342988,Ceceplants,23800,1341686
100513865,101725278,Cece-liles,246,,1,10417002,Ceceplants,18500,1340321
100513865,101725279,Cece-liles,247,,1,10528787,Ceceplants,25000,1346666
100513865,101725280,Cece-liles,248,,1,11892128,Ceceplants,29998,1346657
100513865,101725281,Cece-liles,249,,1,10916313,Ceceplants,9799,1346073
100513865,101725282,Cece-liles,250,,1,11272110,Ceceplants,38887,1343220
100513865,101725283,Cece-liles,251,,1,11525841,Ceceplants,8666,1346922
100513865,101725284,Cece-liles,252,,1,10489270,Ceceplants,28499,1342526
100513865,101725285,Cece-liles,253,,1,10572107,Ceceplants,10400,1342317
100513865,101725286,Cece-liles,254,,1,10997037,Ceceplants,0,1340570
100513865,101725287,Cece-liles,255,,1,10229444,Ceceplants,17450,1345611
100513865,101725288,Cece-liles,256,,1,10447058,Ceceplants,0,1341274
100513865,101725289,Cece-liles,257,,1,11016656,Ceceplants,36600,1347002
100513865,101725290,Cece-liles,258,,1,10041252,Ceceplants,38888,1345684
100513865,101725291,Cece-liles,259,,1,10229963,Ceceplants,10422,1342174
100513865,101725292,Cece-liles,260,,1,11065362,Ceceplants,22999,1341019
100513865,101725293,Cece-liles,261,,1,10025098,Ceceplants,11998,1343611
100513865,101725294,Cece-liles,262,,1,10170228,Ceceplants,0,1341683
100513865,101725295,Cece-liles,263,,1,10946005,Ceceplants,15999,1343455
100513865,101725296,Cece-liles,264,,1,10606591,Ceceplants,20997,1340958
100513865,101725297,Cece-liles,265,,1,11916371,Ceceplants,9798,1342539
100513865,101725298,Cece-liles,266,,1,11000609,Ceceplants,36666,1343201
100513865,101725299,Cece-liles,267,,1,10527738,Ceceplants,0,1346563
100513865,101725300,Cece-liles,268,,1,10524212,Ceceplants,20200,1345710
100513865,101725301,Cece-liles,269,,1,10627214,Ceceplants,17498,1346763
100513865,101725302,Cece-liles,270,,1,10448620,Ceceplants,9849,1346327
100513865,101725303,Cece-liles,271,,1,10158557,Ceceplants,20999,1345839
100513865,101725304,Cece-liles,272,,1,10981922,Ceceplants,24000,1340566
100513865,101725305,Cece-liles,273,,1,10953129,Ceceplants,31500,1341004
100513865,101725306,Cece-liles,274,,1,10885526,Ceceplants,14999,1343068
100513865,101725307,Cece-liles,275,,1,10108660,Ceceplants,11890,1342645
100513865,101725308,Cece-liles,276,,1,10905182,Ceceplants,13799,1341834
100513865,101725309,Cece-liles,277,,1,11156374,Ceceplants,23500,1343026
100513865,101725310,Cece-liles,278,,1,10412968,Ceceplants,0,1346254
100513865,101725311,Cece-liles,279,,1,10747913,Ceceplants,12000,1343608
100513865,101725312,Cece-liles,280,,1,10347308,Ceceplants,11990,1346322
100513865,101725313,Cece-liles,281,,1,10232152,Ceceplants,99991,1340469
100513865,101725314,Cece-liles,282,,1,11456044,Ceceplants,13888,1342382
100513865,101725315,Cece-liles,283,,1,10233580,Ceceplants,28000,1345746
100513865,101725316,Cece-liles,284,,1,11013454,Ceceplants,99999,1342192
100513865,101725317,Cece-liles,285,,1,10148765,Ceceplants,0,1346527
100513865,101725318,Cece-liles,286,,1,10619463,Ceceplants,35950,1343010
100513865,101725319,Cece-liles,287,,1,10563898,Ceceplants,13613,1346776
100513865,101725320,Cece-liles,288,,1,10572609,Ceceplants,12850,1343167
100513865,101725321,Cece-liles,289,,1,10040039,Ceceplants,34890,1346623
100513865,101725322,Cece-liles,290,,1,10550167,Ceceplants,26498,1342293
100513865,101725323,Cece-liles,291,,1,10416209,Ceceplants,35388,1343149
100513865,101725324,Cece-liles,292,,1,10494652,Ceceplants,10169,1346959
100513865,101725325,Cece-liles,293,,1,10988060,Ceceplants,69999,1346613
100513865,101725326,Cece-liles,294,,1,10861191,Ceceplants,40777,1343410
100513865,101725327,Cece-liles,295,,1,10207255,Ceceplants,10400,1343400
100513865,101725328,Cece-liles,296,,1,10535129,Ceceplants,10500,1343379
100513865,101725329,Cece-liles,297,,1,10452658,Ceceplants,38888,1346503
100513865,101725330,Cece-liles,298,,1,10671839,Ceceplants,23666,1344204
100513865,101725331,Cece-liles,299,,1,10052382,Ceceplants,0,1343727
100513865,101725332,Cece-liles,300,,1,11006190,Ceceplants,18888,1343375
100513865,101725333,Cece-liles,301,,1,10443226,Ceceplants,35000,1343269
100513865,101725334,Cece-liles,302,,1,10438820,Ceceplants,13488,1343243
100513865,101725335,Cece-liles,303,,1,10106145,Ceceplants,12388,1346601
100513865,101725336,Cece-liles,304,,1,10857623,Ceceplants,9696,1343358
100513865,101725337,Cece-liles,305,,1,11622420,Ceceplants,9999,1346600
100513865,101725338,Cece-liles,306,,1,10485910,Ceceplants,36600,1340332
100513865,101725339,Cece-liles,307,,1,11446544,Ceceplants,29960,1346592
100513865,101725340,Cece-liles,308,,1,10241992,Ceceplants,34998,1346594
100513865,101725341,Cece-liles,309,,1,10517924,Ceceplants,8700,1343331
100513865,101725342,Cece-liles,310,,1,10040486,Ceceplants,0,1345970
100513865,101725343,Cece-liles,311,,1,10343512,Ceceplants,34777,1345810
100513865,101725344,Cece-liles,312,,1,10946552,Ceceplants,15666,1346027
100513865,101725345,Cece-liles,313,,1,12051485,Ceceplants,9477,1346983
100513865,101725346,Cece-liles,314,,1,10433783,Ceceplants,26665,1345905
100513865,101725347,Cece-liles,315,,1,10572398,Ceceplants,25222,1345647
100513865,101725348,Cece-liles,316,,1,10240664,Ceceplants,28888,1346516
100513865,101725349,Cece-liles,317,,1,10914059,Ceceplants,34600,1346408
100513865,101725350,Cece-liles,318,,1,10373202,Ceceplants,25499,1340458
100513865,101725351,Cece-liles,319,,1,12045644,Ceceplants,10000,1340749
100513865,101725352,Cece-liles,320,,1,11583861,Ceceplants,88888,1341354
100513865,101725353,Cece-liles,321,,1,10171123,Ceceplants,26999,1345912
100513865,101725354,Cece-liles,322,,1,10304334,Ceceplants,9880,1340403
100513865,101725355,Cece-liles,323,,1,10339851,Ceceplants,10968,1346805
100513865,101725356,Cece-liles,324,,1,10560816,Ceceplants,33333,1343060
100513865,101725357,Cece-liles,325,,1,10366282,Ceceplants,23666,1345612
100513865,101725358,Cece-liles,326,,1,10637517,Ceceplants,35800,1346016
100513865,101725359,Cece-liles,327,,1,10374858,Ceceplants,12799,1346854
100513865,101725360,Cece-liles,328,,1,11285741,Ceceplants,24799,1341444
100513865,101725361,Cece-liles,329,,1,10124509,Ceceplants,9950,1345803
100513865,101725362,Cece-liles,330,,1,10903615,Ceceplants,13997,1345616
100513865,101725363,Cece-liles,331,,1,10474648,Ceceplants,37500,1346390
100513865,101725364,Cece-liles,332,,1,10266403,Ceceplants,10499,1345704
100513865,101725365,Cece-liles,333,,1,10030126,Ceceplants,35999,1346386
100513865,101725366,Cece-liles,334,,1,10295027,Ceceplants,33666,1340614
100513865,101725367,Cece-liles,335,,1,11492486,Ceceplants,10200,1345821
100513865,101725368,Cece-liles,336,,1,10454800,Ceceplants,24666,1345603
100513865,101725369,Cece-liles,337,,1,10537002,Ceceplants,9488,1342533
100513865,101725370,Cece-liles,338,,1,10047283,Ceceplants,24000,1346508
100513865,101725371,Cece-liles,339,,1,10297395,Ceceplants,0,1346462
100513865,101725372,Cece-liles,340,,1,10279260,Ceceplants,18888,1342395
100513865,101725373,Cece-liles,341,,1,10261793,Ceceplants,38600,1342530
100513865,101725374,Cece-liles,342,,1,10085682,Ceceplants,15799,1346909
100513865,101725375,Cece-liles,343,,1,10285352,Ceceplants,39888,1341131
100513865,101725376,Cece-liles,344,,1,10190017,Ceceplants,10588,1342289
100513865,101725377,Cece-liles,345,,1,10605197,Ceceplants,7349,1342551
100513865,101725378,Cece-liles,346,,1,10049955,Ceceplants,14500,1340478
100513865,101725379,Cece-liles,347,,1,10297030,Ceceplants,10299,1340889
100513865,101725380,Cece-liles,348,,1,10271092,Ceceplants,0,1342920
100513865,101725381,Cece-liles,349,,1,10029983,Ceceplants,25555,1346272
100513865,101725382,Cece-liles,350,,1,10897641,Ceceplants,9430,1346267
100513865,101725383,Cece-liles,351,,1,10044651,Ceceplants,9450,1343946
100513865,101725384,Cece-liles,352,,1,10514482,Ceceplants,0,1341315
100513865,101725385,Cece-liles,353,,1,10089494,Ceceplants,34799,1342118
100513865,101725386,Cece-liles,354,,1,10552520,Ceceplants,20200,1345634
100513865,101725387,Cece-liles,355,,1,10156587,Ceceplants,0,1340719
100513865,101725388,Cece-liles,356,,1,10222843,Ceceplants,31550,1346412
100513865,101725389,Cece-liles,357,,1,10044286,Ceceplants,42899,1342700
100513865,101725390,Cece-liles,358,,1,10129985,Ceceplants,39444,1342621
100513865,101725391,Cece-liles,359,,1,10527329,Ceceplants,11000,1342720
100513865,101725392,Cece-liles,360,,1,10671970,Ceceplants,31888,1340727
100513865,101725393,Cece-liles,361,,1,10932118,Ceceplants,13666,1346798
100513865,101725394,Cece-liles,362,,1,10424561,Ceceplants,14333,1340883
100513865,101725395,Cece-liles,363,,1,10162175,Ceceplants,0,1342370
100513865,101725396,Cece-liles,364,,1,10315973,Ceceplants,0,1341067
100513865,101725397,Cece-liles,365,,1,11025346,Ceceplants,11998,1340996
100513865,101725398,Cece-liles,366,,1,11862447,Ceceplants,34998,1342097
100513865,101725399,Cece-liles,367,,1,10028287,Ceceplants,24000,1342527
